ID,BUYER_FLAG
53983,0
53984,0
53985,0
53986,0
53987,0
53988,0
53989,0
53990,0
53991,0
53992,0
53993,0
53994,0
53995,0
53996,1
53997,0
53998,0
53999,0
54000,1
54001,0
54002,0
54003,1
54004,0
54005,1
54006,0
54007,0
54008,0
54009,1
54010,0
54011,0
54012,1
54013,0
54014,0
54015,1
54016,0
54017,0
54018,0
54019,0
54020,0
54021,0
54022,0
54023,0
54024,1
54025,1
54026,0
54027,0
54028,0
54029,0
54030,0
54031,0
54032,0
54033,0
54034,0
54035,1
54036,0
54037,0
54038,0
54039,0
54040,0
54041,0
54042,0
54043,0
54044,0
54045,0
54046,0
54047,0
54048,0
54049,1
54050,0
54051,0
54052,0
54053,0
54054,0
54055,0
54056,0
54057,1
54058,0
54059,0
54060,0
54061,0
54062,0
54063,1
54064,0
54065,0
54066,1
54067,1
54068,0
54069,0
54070,0
54071,0
54072,0
54073,0
54074,0
54075,0
54076,1
54077,0
54078,1
54079,0
54080,0
54081,0
54082,1
54083,0
54084,0
54085,0
54086,1
54087,0
54088,0
54089,0
54090,0
54091,1
54092,0
54093,0
54094,1
54095,0
54096,0
54097,0
54098,0
54099,1
54100,0
54101,0
54102,0
54103,0
54104,0
54105,0
54106,0
54107,0
54108,0
54109,0
54110,0
54111,0
54112,1
54113,1
54114,0
54115,1
54116,1
54117,0
54118,0
54119,0
54120,0
54121,0
54122,0
54123,0
54124,1
54125,0
54126,0
54127,1
54128,0
54129,0
54130,1
54131,0
54132,0
54133,0
54134,0
54135,0
54136,0
54137,0
54138,0
54139,0
54140,0
54141,0
54142,0
54143,0
54144,0
54145,0
54146,0
54147,0
54148,0
54149,0
54150,0
54151,1
54152,0
54153,0
54154,0
54155,0
54156,0
54157,0
54158,0
54159,0
54160,1
54161,0
54162,0
54163,0
54164,0
54165,0
54166,0
54167,0
54168,0
54169,0
54170,0
54171,0
54172,0
54173,0
54174,0
54175,0
54176,0
54177,1
54178,1
54179,0
54180,0
54181,1
54182,0
54183,0
54184,0
54185,0
54186,0
54187,0
54188,0
54189,1
54190,0
54191,0
54192,0
54193,1
54194,1
54195,0
54196,0
54197,0
54198,0
54199,0
54200,0
54201,0
54202,0
54203,0
54204,0
54205,1
54206,0
54207,0
54208,0
54209,0
54210,0
54211,1
54212,0
54213,0
54214,0
54215,0
54216,0
54217,0
54218,1
54219,0
54220,1
54221,0
54222,1
54223,0
54224,0
54225,0
54226,0
54227,0
54228,0
54229,0
54230,0
54231,0
54232,0
54233,0
54234,0
54235,0
54236,0
54237,0
54238,0
54239,0
54240,0
54241,0
54242,0
54243,1
54244,0
54245,0
54246,1
54247,0
54248,0
54249,0
54250,0
54251,1
54252,0
54253,0
54254,1
54255,0
54256,0
54257,0
54258,0
54259,0
54260,0
54261,0
54262,1
54263,0
54264,0
54265,0
54266,0
54267,0
54268,0
54269,0
54270,1
54271,0
54272,0
54273,0
54274,0
54275,1
54276,0
54277,0
54278,1
54279,0
54280,0
54281,0
54282,1
54283,0
54284,1
54285,0
54286,0
54287,0
54288,0
54289,0
54290,0
54291,0
54292,0
54293,1
54294,1
54295,1
54296,1
54297,0
54298,1
54299,1
54300,0
54301,0
54302,0
54303,1
54304,0
54305,0
54306,0
54307,0
54308,1
54309,1
54310,1
54311,0
54312,0
54313,1
54314,0
54315,0
54316,1
54317,1
54318,1
54319,0
54320,0
54321,0
54322,1
54323,0
54324,0
54325,1
54326,0
54327,0
54328,0
54329,1
54330,0
54331,0
54332,0
54333,0
54334,0
54335,0
54336,1
54337,0
54338,1
54339,0
54340,0
54341,0
54342,0
54343,0
54344,0
54345,0
54346,0
54347,0
54348,1
54349,0
54350,1
54351,0
54352,0
54353,0
54354,0
54355,0
54356,0
54357,0
54358,0
54359,0
54360,0
54361,0
54362,1
54363,0
54364,0
54365,0
54366,1
54367,0
54368,0
54369,0
54370,0
54371,0
54372,0
54373,0
54374,0
54375,0
54376,0
54377,1
54378,0
54379,1
54380,0
54381,0
54382,0
54383,1
54384,0
54385,0
54386,0
54387,1
54388,1
54389,0
54390,0
54391,0
54392,0
54393,0
54394,0
54395,0
54396,1
54397,0
54398,0
54399,0
54400,1
54401,0
54402,1
54403,0
54404,0
54405,0
54406,0
54407,0
54408,0
54409,0
54410,0
54411,0
54412,0
54413,0
54414,0
54415,0
54416,0
54417,0
54418,1
54419,0
54420,0
54421,0
54422,1
54423,0
54424,0
54425,1
54426,0
54427,0
54428,0
54429,0
54430,1
54431,0
54432,1
54433,1
54434,1
54435,0
54436,0
54437,0
54438,0
54439,0
54440,0
54441,1
54442,0
54443,0
54444,0
54445,0
54446,0
54447,0
54448,0
54449,0
54450,1
54451,0
54452,0
54453,0
54454,0
54455,0
54456,1
54457,0
54458,0
54459,1
54460,0
54461,0
54462,0
54463,0
54464,0
54465,0
54466,0
54467,0
54468,1
54469,0
54470,1
54471,0
54472,0
54473,0
54474,0
54475,0
54476,0
54477,0
54478,0
54479,0
54480,0
54481,0
54482,1
54483,1
54484,0
54485,0
54486,0
54487,0
54488,0
54489,1
54490,0
54491,0
54492,0
54493,0
54494,1
54495,1
54496,1
54497,0
54498,0
54499,0
54500,0
54501,0
54502,0
54503,1
54504,0
54505,0
54506,0
54507,0
54508,0
54509,0
54510,0
54511,1
54512,0
54513,0
54514,0
54515,1
54516,0
54517,0
54518,1
54519,1
54520,0
54521,0
54522,0
54523,0
54524,0
54525,0
54526,1
54527,0
54528,0
54529,0
54530,0
54531,0
54532,0
54533,0
54534,0
54535,1
54536,0
54537,0
54538,0
54539,0
54540,0
54541,0
54542,0
54543,0
54544,0
54545,0
54546,0
54547,0
54548,0
54549,0
54550,0
54551,0
54552,0
54553,0
54554,0
54555,0
54556,0
54557,0
54558,1
54559,0
54560,0
54561,0
54562,0
54563,0
54564,0
54565,0
54566,0
54567,0
54568,0
54569,0
54570,0
54571,0
54572,0
54573,0
54574,0
54575,0
54576,0
54577,0
54578,0
54579,0
54580,0
54581,0
54582,0
54583,0
54584,0
54585,0
54586,0
54587,0
54588,0
54589,0
54590,0
54591,0
54592,0
54593,0
54594,0
54595,1
54596,0
54597,0
54598,1
54599,0
54600,1
54601,0
54602,0
54603,0
54604,0
54605,0
54606,0
54607,0
54608,1
54609,0
54610,0
54611,0
54612,0
54613,0
54614,0
54615,0
54616,0
54617,0
54618,0
54619,1
54620,0
54621,0
54622,0
54623,0
54624,0
54625,1
54626,0
54627,0
54628,0
54629,0
54630,0
54631,1
54632,0
54633,0
54634,1
54635,0
54636,1
54637,0
54638,0
54639,1
54640,0
54641,1
54642,0
54643,0
54644,0
54645,0
54646,0
54647,0
54648,0
54649,0
54650,0
54651,0
54652,1
54653,0
54654,1
54655,0
54656,0
54657,0
54658,0
54659,0
54660,0
54661,0
54662,1
54663,0
54664,0
54665,0
54666,0
54667,0
54668,1
54669,1
54670,0
54671,1
54672,0
54673,0
54674,0
54675,0
54676,1
54677,0
54678,0
54679,0
54680,1
54681,0
54682,0
54683,0
54684,0
54685,0
54686,0
54687,0
54688,0
54689,0
54690,1
54691,0
54692,0
54693,0
54694,0
54695,0
54696,0
54697,0
54698,0
54699,0
54700,0
54701,1
54702,0
54703,0
54704,0
54705,0
54706,1
54707,0
54708,0
54709,0
54710,0
54711,0
54712,0
54713,0
54714,1
54715,0
54716,1
54717,0
54718,0
54719,1
54720,0
54721,0
54722,0
54723,1
54724,0
54725,0
54726,0
54727,0
54728,0
54729,0
54730,1
54731,0
54732,1
54733,0
54734,0
54735,0
54736,0
54737,0
54738,0
54739,0
54740,0
54741,1
54742,0
54743,0
54744,0
54745,0
54746,1
54747,0
54748,0
54749,0
54750,0
54751,0
54752,1
54753,0
54754,0
54755,0
54756,0
54757,0
54758,0
54759,1
54760,0
54761,1
54762,1
54763,0
54764,0
54765,0
54766,0
54767,0
54768,0
54769,0
54770,1
54771,0
54772,0
54773,1
54774,0
54775,0
54776,0
54777,0
54778,0
54779,0
54780,0
54781,0
54782,0
54783,0
54784,1
54785,1
54786,0
54787,0
54788,0
54789,0
54790,0
54791,0
54792,0
54793,0
54794,0
54795,0
54796,0
54797,0
54798,0
54799,0
54800,1
54801,0
54802,0
54803,0
54804,0
54805,0
54806,0
54807,0
54808,0
54809,0
54810,0
54811,0
54812,0
54813,0
54814,0
54815,1
54816,0
54817,0
54818,0
54819,0
54820,0
54821,0
54822,0
54823,1
54824,0
54825,0
54826,0
54827,0
54828,0
54829,0
54830,0
54831,1
54832,0
54833,1
54834,0
54835,0
54836,0
54837,0
54838,0
54839,0
54840,1
54841,0
54842,0
54843,0
54844,0
54845,0
54846,0
54847,0
54848,0
54849,0
54850,1
54851,0
54852,0
54853,0
54854,0
54855,0
54856,0
54857,0
54858,0
54859,0
54860,0
54861,0
54862,0
54863,0
54864,0
54865,0
54866,0
54867,0
54868,0
54869,0
54870,0
54871,0
54872,0
54873,0
54874,1
54875,0
54876,0
54877,0
54878,0
54879,0
54880,0
54881,0
54882,0
54883,0
54884,0
54885,0
54886,0
54887,0
54888,1
54889,0
54890,0
54891,0
54892,0
54893,0
54894,0
54895,1
54896,0
54897,0
54898,0
54899,0
54900,1
54901,1
54902,0
54903,0
54904,0
54905,0
54906,0
54907,0
54908,0
54909,0
54910,0
54911,1
54912,0
54913,0
54914,0
54915,0
54916,0
54917,1
54918,0
54919,0
54920,0
54921,0
54922,0
54923,1
54924,0
54925,0
54926,0
54927,0
54928,0
54929,0
54930,0
54931,1
54932,0
54933,1
54934,0
54935,0
54936,0
54937,0
54938,0
54939,0
54940,0
54941,0
54942,0
54943,0
54944,0
54945,0
54946,0
54947,0
54948,0
54949,0
54950,0
54951,0
54952,1
54953,0
54954,0
54955,0
54956,0
54957,0
54958,0
54959,1
54960,0
54961,0
54962,0
54963,1
54964,1
54965,0
54966,0
54967,0
54968,0
54969,0
54970,0
54971,0
54972,0
54973,0
54974,0
54975,0
54976,0
54977,0
54978,0
54979,0
54980,0
54981,1
54982,0
54983,1
54984,0
54985,0
54986,0
54987,0
54988,0
54989,1
54990,0
54991,0
54992,0
54993,0
54994,1
54995,0
54996,1
54997,1
54998,0
54999,0
55000,0
55001,0
55002,0
55003,0
55004,0
55005,0
55006,0
55007,0
55008,0
55009,0
55010,0
55011,0
55012,0
55013,0
55014,0
55015,0
55016,0
55017,1
55018,0
55019,1
55020,0
55021,0
55022,0
55023,0
55024,0
55025,0
55026,0
55027,0
55028,0
55029,1
55030,0
55031,0
55032,0
55033,0
55034,0
55035,1
55036,0
55037,0
55038,0
55039,0
55040,0
55041,0
55042,0
55043,0
55044,0
55045,0
55046,0
55047,0
55048,0
55049,0
55050,0
55051,0
55052,0
55053,0
55054,0
55055,0
55056,0
55057,0
55058,1
55059,0
55060,0
55061,0
55062,0
55063,0
55064,0
55065,0
55066,1
55067,0
55068,0
55069,1
55070,0
55071,0
55072,0
55073,0
55074,1
55075,0
55076,0
55077,0
55078,0
55079,0
55080,0
55081,0
55082,0
55083,0
55084,0
55085,0
55086,0
55087,0
55088,1
55089,0
55090,1
55091,0
55092,0
55093,0
55094,0
55095,0
55096,0
55097,0
55098,0
55099,0
55100,1
55101,1
55102,0
55103,0
55104,0
55105,0
55106,0
55107,0
55108,1
55109,0
55110,0
55111,0
55112,0
55113,0
55114,0
55115,0
55116,0
55117,0
55118,0
55119,0
55120,1
55121,0
55122,0
55123,0
55124,0
55125,0
55126,0
55127,0
55128,0
55129,0
55130,1
55131,0
55132,0
55133,0
55134,1
55135,0
55136,0
55137,0
55138,0
55139,1
55140,0
55141,0
55142,1
55143,0
55144,1
55145,0
55146,0
55147,0
55148,1
55149,0
55150,0
55151,0
55152,0
55153,1
55154,0
55155,1
55156,0
55157,1
55158,0
55159,0
55160,0
55161,1
55162,0
55163,1
55164,0
55165,1
55166,0
55167,0
55168,0
55169,0
55170,1
55171,0
55172,0
55173,0
55174,0
55175,0
55176,0
55177,0
55178,0
55179,1
55180,0
55181,0
55182,0
55183,0
55184,0
55185,0
55186,0
55187,0
55188,0
55189,0
55190,0
55191,0
55192,0
55193,1
55194,0
55195,1
55196,0
55197,0
55198,0
55199,0
55200,0
55201,1
55202,0
55203,0
55204,0
55205,0
55206,0
55207,0
55208,0
55209,0
55210,1
55211,1
55212,0
55213,0
55214,0
55215,0
55216,0
55217,0
55218,1
55219,0
55220,0
55221,0
55222,0
55223,0
55224,1
55225,0
55226,0
55227,0
55228,0
55229,0
55230,0
55231,0
55232,0
55233,1
55234,0
55235,0
55236,0
55237,0
55238,0
55239,0
55240,0
55241,0
55242,0
55243,0
55244,0
55245,0
55246,1
55247,0
55248,1
55249,0
55250,0
55251,0
55252,0
55253,1
55254,0
55255,0
55256,0
55257,0
55258,1
55259,0
55260,0
55261,0
55262,0
55263,1
55264,1
55265,0
55266,0
55267,0
55268,0
55269,0
55270,0
55271,0
55272,0
55273,0
55274,0
55275,1
55276,0
55277,0
55278,0
55279,0
55280,0
55281,0
55282,0
55283,0
55284,0
55285,0
55286,0
55287,0
55288,0
55289,1
55290,0
55291,0
55292,0
55293,0
55294,0
55295,1
55296,0
55297,0
55298,0
55299,0
55300,0
55301,0
55302,0
55303,0
55304,0
55305,0
55306,1
55307,0
55308,1
55309,0
55310,0
55311,0
55312,0
55313,0
55314,0
55315,1
55316,0
55317,1
55318,0
55319,0
55320,0
55321,0
55322,0
55323,0
55324,0
55325,0
55326,1
55327,1
55328,0
55329,1
55330,0
55331,0
55332,0
55333,0
55334,0
55335,1
55336,0
55337,1
55338,0
55339,0
55340,0
55341,0
55342,0
55343,1
55344,0
55345,0
55346,0
55347,0
55348,0
55349,0
55350,0
55351,0
55352,0
55353,1
55354,1
55355,0
55356,1
55357,0
55358,1
55359,1
55360,0
55361,0
55362,0
55363,0
55364,0
55365,1
55366,0
55367,0
55368,1
55369,1
55370,0
55371,0
55372,0
55373,0
55374,1
55375,0
55376,0
55377,0
55378,0
55379,0
55380,0
55381,1
55382,0
55383,0
55384,0
55385,1
55386,1
55387,0
55388,1
55389,0
55390,0
55391,0
55392,0
55393,0
55394,0
55395,1
55396,0
55397,0
55398,0
55399,0
55400,0
55401,0
55402,0
55403,0
55404,0
55405,0
55406,0
55407,0
55408,0
55409,0
55410,0
55411,0
55412,0
55413,0
55414,0
55415,0
55416,0
55417,0
55418,1
55419,1
55420,0
55421,1
55422,0
55423,0
55424,0
55425,0
55426,0
55427,0
55428,0
55429,1
55430,0
55431,0
55432,0
55433,0
55434,1
55435,0
55436,0
55437,0
55438,0
55439,0
55440,0
55441,0
55442,0
55443,0
55444,0
55445,0
55446,0
55447,0
55448,0
55449,0
55450,0
55451,1
55452,1
55453,0
55454,0
55455,0
55456,0
55457,0
55458,0
55459,1
55460,0
55461,0
55462,0
55463,0
55464,0
55465,0
55466,0
55467,0
55468,0
55469,0
55470,0
55471,0
55472,0
55473,0
55474,0
55475,0
55476,0
55477,0
55478,0
55479,0
55480,0
55481,0
55482,0
55483,0
55484,0
55485,0
55486,0
55487,0
55488,1
55489,0
55490,1
55491,1
55492,0
55493,0
55494,0
55495,0
55496,0
55497,0
55498,0
55499,0
55500,0
55501,0
55502,0
55503,0
55504,1
55505,0
55506,0
55507,1
55508,0
55509,0
55510,1
55511,0
55512,0
55513,0
55514,1
55515,1
55516,0
55517,0
55518,0
55519,0
55520,1
55521,0
55522,1
55523,0
55524,0
55525,0
55526,0
55527,0
55528,0
55529,0
55530,0
55531,0
55532,0
55533,0
55534,0
55535,0
55536,0
55537,0
55538,0
55539,0
55540,1
55541,1
55542,0
55543,1
55544,0
55545,0
55546,0
55547,1
55548,0
55549,0
55550,0
55551,0
55552,0
55553,0
55554,0
55555,0
55556,0
55557,0
55558,0
55559,0
55560,1
55561,0
55562,1
55563,0
55564,0
55565,0
55566,0
55567,0
55568,0
55569,1
55570,0
55571,0
55572,0
55573,0
55574,1
55575,0
55576,0
55577,0
55578,0
55579,0
55580,0
55581,0
55582,1
55583,0
55584,0
55585,0
55586,0
55587,0
55588,0
55589,0
55590,0
55591,0
55592,0
55593,0
55594,1
55595,1
55596,0
55597,1
55598,0
55599,0
55600,0
55601,0
55602,0
55603,0
55604,0
55605,0
55606,0
55607,0
55608,0
55609,0
55610,0
55611,0
55612,0
55613,1
55614,1
55615,0
55616,0
55617,0
55618,0
55619,0
55620,0
55621,0
55622,1
55623,0
55624,0
55625,1
55626,0
55627,0
55628,0
55629,0
55630,0
55631,0
55632,0
55633,0
55634,0
55635,0
55636,0
55637,1
55638,0
55639,0
55640,0
55641,0
55642,1
55643,0
55644,0
55645,0
55646,0
55647,0
55648,1
55649,1
55650,0
55651,1
55652,0
55653,1
55654,0
55655,0
55656,0
55657,1
55658,0
55659,0
55660,0
55661,0
55662,0
55663,0
55664,0
55665,0
55666,0
55667,0
55668,0
55669,0
55670,0
55671,1
55672,0
55673,0
55674,0
55675,0
55676,1
55677,0
55678,0
55679,0
55680,0
55681,0
55682,1
55683,0
55684,1
55685,0
55686,0
55687,0
55688,1
55689,1
55690,0
55691,0
55692,1
55693,0
55694,0
55695,0
55696,1
55697,0
55698,0
55699,0
55700,0
55701,0
55702,0
55703,1
55704,0
55705,0
55706,0
55707,0
55708,1
55709,0
55710,0
55711,0
55712,0
55713,0
55714,0
55715,0
55716,0
55717,0
55718,0
55719,0
55720,0
55721,0
55722,0
55723,0
55724,1
55725,0
55726,0
55727,1
55728,1
55729,1
55730,0
55731,0
55732,0
55733,0
55734,0
55735,1
55736,0
55737,0
55738,0
55739,0
55740,0
55741,0
55742,0
55743,1
55744,0
55745,0
55746,1
55747,0
55748,0
55749,0
55750,0
55751,0
55752,0
55753,0
55754,0
55755,0
55756,0
55757,0
55758,0
55759,0
55760,0
55761,0
55762,0
55763,0
55764,1
55765,0
55766,0
55767,0
55768,0
55769,0
55770,1
55771,0
55772,0
55773,1
55774,0
55775,0
55776,1
55777,0
55778,0
55779,0
55780,0
55781,1
55782,0
55783,0
55784,0
55785,1
55786,0
55787,0
55788,0
55789,0
55790,1
55791,0
55792,0
55793,0
55794,0
55795,0
55796,1
55797,0
55798,0
55799,1
55800,1
55801,0
55802,0
55803,0
55804,0
55805,1
55806,1
55807,0
55808,0
55809,0
55810,0
55811,1
55812,0
55813,0
55814,0
55815,0
55816,0
55817,0
55818,0
55819,0
55820,1
55821,0
55822,0
55823,1
55824,0
55825,1
55826,0
55827,1
55828,0
55829,0
55830,0
55831,0
55832,0
55833,0
55834,0
55835,0
55836,0
55837,0
55838,1
55839,0
55840,0
55841,0
55842,0
55843,0
55844,1
55845,0
55846,1
55847,0
55848,0
55849,0
55850,1
55851,0
55852,0
55853,1
55854,0
55855,0
55856,0
55857,1
55858,0
55859,0
55860,0
55861,0
55862,0
55863,1
55864,0
55865,0
55866,0
55867,1
55868,0
55869,0
55870,0
55871,0
55872,1
55873,1
55874,0
55875,0
55876,0
55877,0
55878,0
55879,0
55880,1
55881,0
55882,0
55883,0
55884,0
55885,0
55886,0
55887,1
55888,0
55889,0
55890,0
55891,0
55892,0
55893,0
55894,0
55895,0
55896,1
55897,1
55898,0
55899,0
55900,0
55901,0
55902,0
55903,0
55904,0
55905,0
55906,0
55907,0
55908,1
55909,1
55910,0
55911,0
55912,0
55913,0
55914,0
55915,0
55916,0
55917,1
55918,0
55919,0
55920,0
55921,0
55922,0
55923,1
55924,0
55925,0
55926,1
55927,1
55928,0
55929,0
55930,0
55931,1
55932,0
55933,0
55934,0
55935,0
55936,0
55937,0
55938,0
55939,0
55940,0
55941,0
55942,0
55943,0
55944,0
55945,0
55946,0
55947,0
55948,0
55949,0
55950,0
55951,0
55952,0
55953,0
55954,0
55955,0
55956,1
55957,0
55958,0
55959,0
55960,0
55961,0
55962,0
55963,0
55964,0
55965,0
55966,0
55967,0
55968,1
55969,0
55970,0
55971,0
55972,0
55973,0
55974,0
55975,0
55976,0
55977,1
55978,0
55979,1
55980,0
55981,0
55982,0
55983,0
55984,0
55985,1
55986,0
55987,0
55988,1
55989,0
55990,0
55991,1
55992,0
55993,0
55994,0
55995,1
55996,0
55997,0
55998,0
55999,0
56000,1
56001,0
56002,0
56003,1
56004,0
56005,0
56006,0
56007,0
56008,0
56009,0
56010,1
56011,1
56012,0
56013,0
56014,0
56015,0
56016,0
56017,0
56018,0
56019,0
56020,0
56021,0
56022,0
56023,0
56024,1
56025,0
56026,0
56027,0
56028,0
56029,0
56030,0
56031,0
56032,1
56033,0
56034,0
56035,0
56036,0
56037,0
56038,0
56039,0
56040,0
56041,0
56042,0
56043,0
56044,0
56045,0
56046,0
56047,0
56048,0
56049,0
56050,0
56051,0
56052,0
56053,0
56054,0
56055,0
56056,0
56057,1
56058,0
56059,0
56060,0
56061,0
56062,0
56063,0
56064,0
56065,0
56066,0
56067,0
56068,0
56069,0
56070,1
56071,0
56072,0
56073,0
56074,0
56075,0
56076,1
56077,0
56078,0
56079,1
56080,0
56081,0
56082,0
56083,0
56084,0
56085,0
56086,0
56087,1
56088,1
56089,1
56090,0
56091,0
56092,0
56093,0
56094,0
56095,0
56096,0
56097,0
56098,0
56099,0
56100,0
56101,0
56102,0
56103,0
56104,0
56105,0
56106,0
56107,0
56108,1
56109,0
56110,0
56111,0
56112,0
56113,0
56114,0
56115,0
56116,0
56117,1
56118,0
56119,0
56120,0
56121,0
56122,0
56123,0
56124,0
56125,0
56126,0
56127,0
56128,0
56129,0
56130,0
56131,0
56132,0
56133,0
56134,0
56135,0
56136,0
56137,0
56138,0
56139,0
56140,0
56141,1
56142,0
56143,0
56144,0
56145,0
56146,0
56147,0
56148,0
56149,0
56150,0
56151,0
56152,0
56153,1
56154,0
56155,0
56156,0
56157,0
56158,0
56159,0
56160,0
56161,0
56162,0
56163,1
56164,0
56165,0
56166,1
56167,0
56168,0
56169,0
56170,1
56171,0
56172,0
56173,0
56174,0
56175,0
56176,0
56177,0
56178,0
56179,0
56180,0
56181,1
56182,0
56183,0
56184,1
56185,0
56186,0
56187,0
56188,0
56189,0
56190,0
56191,0
56192,1
56193,0
56194,0
56195,0
56196,0
56197,0
56198,1
56199,0
56200,1
56201,0
56202,1
56203,0
56204,0
56205,1
56206,0
56207,0
56208,0
56209,0
56210,0
56211,1
56212,0
56213,0
56214,0
56215,0
56216,1
56217,1
56218,0
56219,1
56220,1
56221,0
56222,0
56223,0
56224,0
56225,0
56226,1
56227,1
56228,0
56229,1
56230,1
56231,0
56232,0
56233,0
56234,0
56235,0
56236,0
56237,0
56238,0
56239,0
56240,0
56241,1
56242,0
56243,0
56244,0
56245,0
56246,0
56247,1
56248,1
56249,0
56250,0
56251,0
56252,0
56253,1
56254,1
56255,0
56256,0
56257,0
56258,0
56259,0
56260,0
56261,0
56262,0
56263,0
56264,1
56265,1
56266,0
56267,0
56268,0
56269,0
56270,1
56271,0
56272,0
56273,0
56274,0
56275,0
56276,0
56277,0
56278,0
56279,0
56280,0
56281,0
56282,0
56283,1
56284,0
56285,1
56286,0
56287,0
56288,1
56289,0
56290,1
56291,0
56292,0
56293,0
56294,0
56295,0
56296,0
56297,0
56298,0
56299,0
56300,0
56301,0
56302,1
56303,0
56304,0
56305,0
56306,1
56307,0
56308,0
56309,0
56310,0
56311,0
56312,0
56313,0
56314,1
56315,1
56316,0
56317,0
56318,1
56319,0
56320,0
56321,0
56322,0
56323,0
56324,0
56325,0
56326,0
56327,0
56328,0
56329,0
56330,0
56331,0
56332,1
56333,1
56334,0
56335,0
56336,0
56337,0
56338,0
56339,0
56340,1
56341,0
56342,0
56343,0
56344,1
56345,1
56346,0
56347,0
56348,0
56349,0
56350,0
56351,0
56352,0
56353,1
56354,0
56355,0
56356,0
56357,0
56358,0
56359,0
56360,1
56361,0
56362,1
56363,0
56364,0
56365,0
56366,0
56367,0
56368,0
56369,1
56370,0
56371,0
56372,0
56373,0
56374,0
56375,0
56376,0
56377,0
56378,1
56379,0
56380,0
56381,0
56382,0
56383,0
56384,0
56385,0
56386,1
56387,1
56388,0
56389,0
56390,0
56391,0
56392,0
56393,0
56394,1
56395,0
56396,0
56397,0
56398,0
56399,0
56400,1
56401,0
56402,1
56403,0
56404,0
56405,1
56406,1
56407,0
56408,0
56409,0
56410,0
56411,0
56412,0
56413,0
56414,0
56415,1
56416,0
56417,0
56418,0
56419,0
56420,1
56421,0
56422,0
56423,0
56424,0
56425,0
56426,0
56427,0
56428,0
56429,0
56430,0
56431,0
56432,0
56433,0
56434,0
56435,0
56436,0
56437,1
56438,1
56439,0
56440,1
56441,0
56442,0
56443,0
56444,0
56445,0
56446,0
56447,0
56448,0
56449,0
56450,0
56451,0
56452,0
56453,0
56454,1
56455,0
56456,0
56457,1
56458,0
56459,0
56460,0
56461,0
56462,0
56463,0
56464,0
56465,1
56466,0
56467,1
56468,0
56469,0
56470,0
56471,0
56472,1
56473,0
56474,0
56475,1
56476,1
56477,0
56478,0
56479,0
56480,0
56481,1
56482,0
56483,0
56484,0
56485,0
56486,0
56487,0
56488,0
56489,0
56490,1
56491,0
56492,0
56493,0
56494,0
56495,0
56496,0
56497,1
56498,0
56499,0
56500,1
56501,0
56502,0
56503,0
56504,0
56505,0
56506,1
56507,0
56508,0
56509,0
56510,0
56511,1
56512,0
56513,0
56514,0
56515,0
56516,0
56517,0
56518,0
56519,0
56520,1
56521,0
56522,1
56523,0
56524,0
56525,0
56526,0
56527,0
56528,0
56529,0
56530,0
56531,1
56532,0
56533,1
56534,0
56535,0
56536,0
56537,0
56538,0
56539,0
56540,0
56541,0
56542,0
56543,0
56544,0
56545,0
56546,0
56547,0
56548,0
56549,0
56550,0
56551,0
56552,0
56553,0
56554,0
56555,0
56556,0
56557,0
56558,1
56559,0
56560,0
56561,0
56562,1
56563,1
56564,0
56565,0
56566,0
56567,0
56568,0
56569,0
56570,0
56571,1
56572,0
56573,1
56574,0
56575,0
56576,0
56577,0
56578,1
56579,1
56580,1
56581,0
56582,1
56583,0
56584,0
56585,0
56586,0
56587,0
56588,0
56589,0
56590,0
56591,0
56592,0
56593,0
56594,0
56595,0
56596,0
56597,0
56598,0
56599,1
56600,0
56601,0
56602,0
56603,0
56604,0
56605,0
56606,0
56607,0
56608,0
56609,0
56610,0
56611,0
56612,1
56613,0
56614,0
56615,0
56616,1
56617,0
56618,0
56619,0
56620,0
56621,1
56622,0
56623,1
56624,0
56625,0
56626,1
56627,1
56628,0
56629,0
56630,0
56631,0
56632,0
56633,0
56634,0
56635,0
56636,0
56637,0
56638,0
56639,0
56640,0
56641,0
56642,0
56643,0
56644,0
56645,0
56646,0
56647,0
56648,0
56649,0
56650,0
56651,0
56652,0
56653,1
56654,0
56655,1
56656,0
56657,0
56658,0
56659,0
56660,0
56661,0
56662,0
56663,0
56664,1
56665,0
56666,0
56667,0
56668,0
56669,1
56670,0
56671,0
56672,0
56673,1
56674,0
56675,0
56676,0
56677,0
56678,0
56679,0
56680,0
56681,0
56682,0
56683,1
56684,0
56685,0
56686,0
56687,0
56688,0
56689,0
56690,0
56691,1
56692,0
56693,0
56694,0
56695,0
56696,0
56697,0
56698,0
56699,0
56700,0
56701,0
56702,0
56703,1
56704,1
56705,0
56706,0
56707,0
56708,0
56709,0
56710,0
56711,0
56712,0
56713,0
56714,0
56715,0
56716,0
56717,0
56718,0
56719,0
56720,0
56721,0
56722,1
56723,0
56724,0
56725,1
56726,0
56727,0
56728,1
56729,1
56730,0
56731,0
56732,0
56733,0
56734,0
56735,1
56736,0
56737,0
56738,0
56739,0
56740,0
56741,1
56742,0
56743,0
56744,0
56745,0
56746,0
56747,1
56748,0
56749,0
56750,0
56751,0
56752,0
56753,0
56754,0
56755,0
56756,0
56757,0
56758,0
56759,0
56760,0
56761,0
56762,0
56763,0
56764,0
56765,0
56766,0
56767,1
56768,0
56769,0
56770,0
56771,0
56772,0
56773,1
56774,0
56775,0
56776,0
56777,0
56778,1
56779,0
